step,loss,validation_loss
0,11.458562850952148,
0,12.426315307617188,
0,36.26213073730469,
0,12.55823040008545,
1,11.656610488891602,
1,12.587981224060059,
1,11.465662956237793,
1,11.929010391235352,
2,12.198442459106445,
2,12.258001327514648,
2,13.903679847717285,
2,11.844098091125488,
3,11.819459915161133,
3,12.934650421142578,
3,11.953208923339844,
3,12.883639335632324,
4,12.585869789123535,
4,11.81513500213623,
4,12.895086288452148,
4,11.210583686828613,
5,12.213593482971191,
5,13.09145736694336,
5,12.80006217956543,
5,12.888026237487793,
6,16.55288314819336,
6,11.808995246887207,
6,12.034102439880371,
6,10.378800392150879,
7,12.813860893249512,
7,11.279294967651367,
7,11.913098335266113,
7,12.295784950256348,
8,10.768017768859863,
8,11.806264877319336,
8,12.632651329040527,
8,12.18397045135498,
9,12.846508979797363,
9,12.808541297912598,
9,13.617380142211914,
9,12.031545639038086,
10,10.946611404418945,
10,10.543678283691406,
10,13.284244537353516,
10,12.849996566772461,
11,13.316246032714844,
11,13.209609985351562,
11,13.090795516967773,
11,13.122804641723633,
12,12.116061210632324,
12,13.250920295715332,
12,11.611281394958496,
12,11.796618461608887,
13,12.753524780273438,
13,11.657181739807129,
13,12.836631774902344,
13,12.481934547424316,
14,12.52478313446045,
14,11.856612205505371,
14,11.432311058044434,
14,12.387460708618164,
15,13.829143524169922,
15,13.410964965820312,
15,13.880173683166504,
15,13.729913711547852,
16,12.596051216125488,
16,12.39728832244873,
16,11.214624404907227,
16,12.123148918151855,
17,11.41363525390625,
17,11.665146827697754,
17,10.549247741699219,
17,12.210662841796875,
18,12.880047798156738,
18,11.917532920837402,
18,12.226015090942383,
18,11.495735168457031,
19,13.040058135986328,
19,10.931778907775879,
19,10.977572441101074,
19,11.097881317138672,
20,14.248425483703613,
20,11.918573379516602,
20,10.004987716674805,
20,9.58729076385498,
21,10.976823806762695,
21,11.752579689025879,
21,11.930525779724121,
21,11.060833930969238,
22,12.360039710998535,
22,14.095599174499512,
22,12.477606773376465,
22,11.406213760375977,
23,13.206520080566406,
23,11.280794143676758,
23,11.421768188476562,
23,12.152509689331055,
24,11.348692893981934,
24,11.165254592895508,
24,12.693574905395508,
24,12.271294593811035,
25,11.527099609375,
25,12.428112983703613,
25,12.619234085083008,
25,11.719436645507812,
26,11.13652229309082,
26,12.756791114807129,
26,11.158803939819336,
26,11.134981155395508,
27,11.977128982543945,
27,11.345928192138672,
27,11.230192184448242,
27,13.210217475891113,
28,11.101593017578125,
28,11.57370662689209,
28,11.728682518005371,
28,12.92201042175293,
29,11.965493202209473,
29,12.637529373168945,
29,12.182782173156738,
29,20.807106018066406,
30,11.840847969055176,
30,11.28408432006836,
30,12.534539222717285,
30,12.56774616241455,
31,11.782092094421387,
31,11.017529487609863,
31,12.201333999633789,
31,12.540549278259277,
32,10.813491821289062,
32,11.080595970153809,
32,11.527863502502441,
32,12.290899276733398,
33,12.052085876464844,
33,11.44066333770752,
33,12.268414497375488,
33,12.823366165161133,
34,11.311810493469238,
34,11.654996871948242,
34,11.701005935668945,
34,14.377203941345215,
35,12.680988311767578,
35,10.079978942871094,
35,11.637107849121094,
35,10.579911231994629,
36,12.673018455505371,
36,11.657429695129395,
36,13.10355281829834,
36,12.299590110778809,
37,11.515899658203125,
37,11.195992469787598,
37,10.281453132629395,
37,11.13774299621582,
38,11.469161987304688,
38,11.431034088134766,
38,11.21944808959961,
38,11.589136123657227,
39,11.486983299255371,
39,13.28955364227295,
39,10.069796562194824,
39,12.492613792419434,
40,10.247964859008789,
40,12.831314086914062,
40,10.425542831420898,
40,11.055216789245605,
41,10.284911155700684,
41,12.762950897216797,
41,9.793540000915527,
41,12.060232162475586,
42,10.720221519470215,
42,11.575395584106445,
42,12.746465682983398,
42,10.40291976928711,
43,10.387868881225586,
43,10.89380931854248,
43,10.732917785644531,
