step,loss,validation_loss
0,14.129926681518555,
0,10.987876892089844,
0,12.557652473449707,
0,12.1863431930542,
1,14.943990707397461,
1,11.802595138549805,
1,11.903421401977539,
1,11.384498596191406,
2,11.09670352935791,
2,12.613395690917969,
2,12.124246597290039,
2,11.94039249420166,
3,12.062873840332031,
3,12.933205604553223,
3,12.185049057006836,
3,12.294814109802246,
4,12.577984809875488,
4,12.268057823181152,
4,11.713841438293457,
4,11.191978454589844,
5,12.615577697753906,
5,11.070530891418457,
5,11.047524452209473,
5,10.725958824157715,
6,13.691665649414062,
6,11.939536094665527,
6,10.67147445678711,
6,12.520310401916504,
7,12.12801742553711,
7,12.262654304504395,
7,12.351304054260254,
7,11.123879432678223,
8,11.890803337097168,
8,11.987373352050781,
8,10.584735870361328,
8,11.384757041931152,
9,12.245636940002441,
9,13.458088874816895,
9,12.077686309814453,
9,20.728862762451172,
10,36.670955657958984,
10,11.576823234558105,
10,9.953940391540527,
10,12.280098915100098,
11,13.311910629272461,
11,11.046745300292969,
11,11.21998405456543,
11,13.478476524353027,
12,11.741504669189453,
12,11.608926773071289,
12,12.865472793579102,
12,11.580991744995117,
13,12.551597595214844,
13,12.194153785705566,
13,12.380539894104004,
13,12.721258163452148,
14,12.327311515808105,
14,14.72461223602295,
14,11.198002815246582,
14,11.78889274597168,
15,11.589438438415527,
15,12.854010581970215,
15,12.525895118713379,
15,11.336115837097168,
16,11.673766136169434,
16,12.111603736877441,
16,11.936027526855469,
16,11.786352157592773,
17,13.175630569458008,
17,10.511706352233887,
17,12.884683609008789,
17,12.899235725402832,
18,11.828648567199707,
18,12.130088806152344,
18,12.403667449951172,
18,13.090483665466309,
19,10.568077087402344,
19,12.776058197021484,
19,11.860496520996094,
19,13.441543579101562,
20,11.59726619720459,
20,12.38797664642334,
20,11.997509956359863,
20,12.171975135803223,
21,13.252991676330566,
21,11.797636985778809,
21,12.351250648498535,
21,12.240026473999023,
22,12.585379600524902,
22,19.705284118652344,
22,12.349409103393555,
22,11.908636093139648,
23,24.068218231201172,
23,12.227001190185547,
23,12.088069915771484,
23,13.330714225769043,
24,11.038077354431152,
24,10.62121295928955,
24,12.416570663452148,
24,12.03183364868164,
25,13.300182342529297,
25,12.596121788024902,
25,11.770462036132812,
25,10.030396461486816,
26,11.13257884979248,
26,11.982141494750977,
26,12.298714637756348,
26,12.26333999633789,
27,11.968616485595703,
27,11.122617721557617,
27,12.440252304077148,
27,12.12020492553711,
28,12.061192512512207,
28,10.90265941619873,
28,12.013381004333496,
28,11.932342529296875,
29,13.995896339416504,
29,13.08926010131836,
29,10.756449699401855,
29,12.076013565063477,
30,12.211387634277344,
30,13.422768592834473,
30,12.660667419433594,
30,10.969892501831055,
31,12.335991859436035,
31,11.659415245056152,
31,11.375340461730957,
31,11.980965614318848,
32,14.025689125061035,
32,12.932597160339355,
32,10.210565567016602,
32,13.066004753112793,
33,13.513357162475586,
33,13.421650886535645,
33,14.564518928527832,
33,14.454317092895508,
34,12.03699016571045,
34,13.2438383102417,
34,12.322173118591309,
34,10.199790954589844,
35,12.012755393981934,
35,10.50222396850586,
35,12.61445140838623,
35,11.925227165222168,
36,12.147042274475098,
36,11.876177787780762,
36,13.665154457092285,
36,13.972586631774902,
37,12.473161697387695,
37,10.58101749420166,
37,12.095193862915039,
37,9.499665260314941,
38,12.277303695678711,
38,10.623516082763672,
38,12.467352867126465,
38,11.0867280960083,
39,12.746847152709961,
39,13.503342628479004,
39,11.63931655883789,
39,12.60031795501709,
40,14.338016510009766,
40,18.55862808227539,
40,12.906817436218262,
40,12.881967544555664,
41,12.30904483795166,
41,11.220399856567383,
41,10.912490844726562,
41,11.895825386047363,
42,12.333757400512695,
42,11.236323356628418,
42,11.940875053405762,
42,12.968191146850586,
43,11.587560653686523,
43,12.269242286682129,
43,11.196037292480469,
43,11.465539932250977,
44,11.402819633483887,
44,12.936206817626953,
44,12.485295295715332,
44,10.630491256713867,
45,11.937567710876465,
45,11.756980895996094,
45,12.865609169006348,
45,12.892926216125488,
46,12.017492294311523,
46,10.977046012878418,
46,11.284907341003418,
46,10.70380973815918,
47,11.038915634155273,
47,11.353190422058105,
47,11.42149543762207,
47,11.40738582611084,
48,11.541104316711426,
48,13.541463851928711,
48,10.414023399353027,
48,11.290352821350098,
49,11.51103401184082,
49,11.443431854248047,
49,11.95838737487793,
49,9.770739555358887,
50,10.50637435913086,
50,11.624364852905273,
50,12.952534675598145,
50,10.989760398864746,
51,12.793395042419434,
51,11.67139720916748,
51,11.2592191696167,
51,9.760356903076172,
52,12.081472396850586,
52,11.038619995117188,
52,12.72945499420166,
52,11.966651916503906,
53,12.189189910888672,
53,12.904059410095215,
53,11.13443374633789,
53,11.541630744934082,
54,12.216711044311523,
54,12.9473295211792,
54,12.398697853088379,
54,11.98063850402832,
55,12.213766098022461,
